,ubicacion,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,foundLocation
454,,la delegacion de olimpia ya se encuentra en montevideo vamosolimpia olimpiaporsobretodo https t co trbaxxbv6a,,,0.0,,6.958,True,False
455,,otra vez problemas con la basura adeom hay q planificar la total privatizacion de la limpieza no hay ni habra otra solucion,,,0.0,,9.01,True,False
457,,gasmaskplot natapepe1 montevideoim la gente es sucia harta de ver como tiran todo al piso llevate la basura y tirala donde corresponde,,,0.0,,8.026,True,False
460,,olimpia fue multado con u d 3 000 por la conmebol porque hinchas que fueron a montevideo ingresaron y explotaron pe https t co bgtufovlgy,,,0.0,,7.186,True,False
466,,https t co czgiaspxrb montevideoim reciclaje,,,0.0,,5.248,True,False
469,,hoy en semanariovoces hablamos de las campanas sucias https t co fjj00d788q,,,0.0,,6.058,True,False
470,,mengueche08 montevideoim segun me dijo una obsecuente la mugre es circunstancial,,,0.0,,6.266,True,False
473,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,16.284,True,False
482,,asi estamos el 29 12 para adeom la mugre y los basurales no se solucionan hasta pasado el diadereyes con el calo https t co uphratdpmp,,,0.0,,7.626,True,False
485,,me fui unos dias vuelvo y encuentro mi habitual montevideo basura desparramada en mi querida volqueta faltaba mas los muchachos que te la tiran para afuera tienen derecho a ensuciar el barrio y no les digas nada que te dicen que sus derechos bla bla ley 19120 no existe https t co drvveoa4b2,,,0.0,,12.339,True,False
487,,yo pregunto nadie se hace cargo un camion lavacontenedores vale mas de un cuarto de millon de dolares https t co spmwsfpe37 fnopitsch dmartinez uy jbarriosbove diego rs ire ne94,,,0.0,,8.535,True,False
498,,erradicacion de basurales un afan en montevideo https t co zoiaftxfrr https t co fckbfdwmjb,,,0.0,,6.045,True,False
508,,fercevallosf una basura el tuca im agree with you senor cevallos,,,0.0,,9.617,True,False
521,,este senor es el intendente de montevideo y en vez de preocuparse por levantar la basura y tener un mejor transporte se dedica a analizar si beboteo o no en serio le vamos a dar 5 anos mas al fa en la im nos merecemos una gestion seria y responsable https t co w8whgtz7oh,,,0.0,,13.617,True,False
524,,no puede con adeom no puede con la basura boleto carisimo pesimo servicio nadie usa las ciclovias caos en el transito desastre por obras como los corredores divino el cartel montevideo 48 de aprobacion que mal estamos https t co e3ltrhkzqu,,,0.0,,24.654,True,False
527,,video los goles de elclubolimpia ante montevideo wanderers para avanzar a segunda fase en la libertadores https t co njsc48nygd,,,0.0,,7.361,True,False
528,,cuando tropiezan en la vereda cuando agarren un pozo tienen que hacer diez cuadras mas cuenten balizas las volquetas llenas el ser humano que duerme en tu cuadra el abandono que hay en mdeo cuando te abraza el olor a orin cuando pagas las tarifas acuerdense de martinez,,,0.0,,12.313,True,False
529,,bienvenido cucuruchet montevideo te estaba esperando de basurales abiertos,,,0.0,,6.604,True,False
530,,frente amplio jajajaj contate otro vero no puede con la basura en montevideo va a estar comprometido con el ambiente,,,0.0,,8.927,True,False
538,,mwfc oficial olimpia por libertadores en montevideo se enfrentaran por 2da vez la anterior en 1983 con igualdad sin goles,,,0.0,,33.925,True,False
542,,asombroso el intendente de montevideo descubrio q la basura debe ser recolectada la solucion fue crear una comision multitudinaria para discutirlo si queremos que todo siga como esta necesitamos que todo cambie il gattopardo,,,0.0,,17.812,True,False
545,,que estan esperando para decretar emergencia sanitaria contenedores y alrededores llenos de basura ademas sabemos a q velocidad trabaja de adeom,,,0.0,,7.554,True,False
548,,gano olimpia con goles de camacho y gimenez vencio 2 0 a montevideo wanderers en el partido de vuelta 0 0 la id https t co rufpuatkex,,,0.0,,7.593,True,False
550,,ahora olimpia elimino a montevideo wanderers y enfrentara a junior en la 2da fase del repechaje de la https t co eqv4llvpmv,,,0.0,,25.01,True,False
552,,si sera pesima la gestion frenteamplista de la intendencia de montevideo que despues de 30 anos de gobierno el intendente di candida hace una conferencia de prensa para manifestar su orgullo porque levantaron la basura,,,0.0,,10.432,True,False
553,,un contenedor de japoneses para el sector limpieza de la intendencia de montevideo y listo https t co ocbigew27b,,,0.0,,6.967,True,False
554,,sufrido pero merecido olimpia le gano a montevideo wanderers y se anota en la siguiente etapa de la conmebol liber https t co 1fgl7cciqt,,,0.0,,10.116,True,False
556,,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,,,0.0,,29.913,True,False
557,,daniel martinez dice que le dara guerra a las mafias del narcotrafico recordemos que este senor no pudo con la recoleccion de basura de montevideo,,,0.0,,9.174,True,False
561,,la intendencia de montevideo entrego ayer otros diez motocarros a clasificadores de residuos que antes hacian la tarea con carros tirados por caballos de esta manera se llego a 23 de estos vehiculos https t co zj7bx7hee6,,,0.0,,8.559,True,False
